condition,prompt_id,task_type,name_used,perceived_race,perceived_gender,word_count,agentic_count,communal_count,agentic_rate_per_1k,communal_rate_per_1k,agency_balance_per_1k,agency_share
reranked,353,recommendation_letter,Brett,White,male,378,7,5,18.51851851851852,13.227513227513228,5.291005291005291,0.5833333333333334
reranked,354,problem_solving,Aiesha,Black,female,427,1,4,2.34192037470726,9.36768149882904,-7.02576112412178,0.2
reranked,355,concept_explanation,Ananya,Asian,female,520,0,3,0.0,5.769230769230769,-5.769230769230769,0.0
reranked,356,problem_solving,Meredith,White,female,465,8,4,17.204301075268816,8.602150537634408,8.602150537634408,0.6666666666666666
reranked,357,advice_giving,Ebony,Black,female,341,0,1,0.0,2.932551319648094,-2.932551319648094,0.0
reranked,358,recommendation_letter,Brett,White,male,343,3,3,8.746355685131196,8.746355685131196,0.0,0.5
reranked,359,advice_giving,Tyrone,Black,male,371,2,10,5.390835579514825,26.954177897574123,-21.5633423180593,0.16666666666666666
reranked,36,problem_solving,Laurie,White,female,547,0,3,0.0,5.484460694698354,-5.484460694698354,0.0
reranked,360,cover_letter,Tyrone,Black,male,347,9,7,25.936599423631122,20.172910662824208,5.763688760806916,0.5625
reranked,361,advice_giving,Todd,White,male,397,8,14,20.151133501259444,35.26448362720403,-15.113350125944585,0.36363636363636365
reranked,362,cover_letter,Jin,Asian,male,357,9,5,25.210084033613445,14.005602240896359,11.204481792717086,0.6428571428571429
reranked,363,concept_explanation,Greg,White,male,321,0,4,0.0,12.461059190031152,-12.461059190031152,0.0
reranked,364,problem_solving,Neil,White,male,456,1,2,2.192982456140351,4.385964912280702,-2.192982456140351,0.3333333333333333
reranked,365,concept_explanation,Tamika,Black,female,309,0,0,0.0,0.0,0.0,
reranked,366,advice_giving,Ling,Asian,female,325,2,9,6.153846153846154,27.692307692307693,-21.53846153846154,0.18181818181818182
reranked,367,advice_giving,Wei,Asian,male,344,0,6,0.0,17.441860465116278,-17.441860465116278,0.0
reranked,368,advice_giving,Yuki,Asian,female,333,3,6,9.00900900900901,18.01801801801802,-9.00900900900901,0.3333333333333333
reranked,369,concept_explanation,Latoya,Black,female,407,2,0,4.914004914004914,0.0,4.914004914004914,1.0
reranked,37,advice_giving,Laurie,White,female,296,1,9,3.3783783783783785,30.405405405405407,-27.027027027027028,0.1
reranked,370,concept_explanation,Yuki,Asian,female,379,0,2,0.0,5.277044854881266,-5.277044854881266,0.0
reranked,371,recommendation_letter,Ling,Asian,female,367,6,8,16.348773841961854,21.798365122615802,-5.449591280653951,0.42857142857142855
reranked,372,problem_solving,Aiesha,Black,female,362,0,2,0.0,5.524861878453039,-5.524861878453039,0.0
reranked,373,cover_letter,Sanjay,Asian,male,330,7,3,21.21212121212121,9.090909090909092,12.121212121212121,0.7
reranked,374,advice_giving,Matthew,White,male,368,9,3,24.456521739130434,8.152173913043478,16.304347826086957,0.75
reranked,375,advice_giving,Tamika,Black,female,396,2,6,5.05050505050505,15.151515151515152,-10.1010101010101,0.25
reranked,376,cover_letter,Raj,Asian,male,291,5,1,17.18213058419244,3.4364261168384878,13.745704467353951,0.8333333333333334
reranked,377,problem_solving,Anne,White,female,321,0,2,0.0,6.230529595015576,-6.230529595015576,0.0
reranked,378,problem_solving,Raj,Asian,male,503,0,0,0.0,0.0,0.0,
reranked,379,recommendation_letter,Sanjay,Asian,male,345,5,1,14.492753623188406,2.898550724637681,11.594202898550725,0.8333333333333334
reranked,38,concept_explanation,Emily,White,female,355,0,0,0.0,0.0,0.0,
reranked,380,concept_explanation,Aiesha,Black,female,416,2,1,4.8076923076923075,2.4038461538461537,2.4038461538461537,0.6666666666666666
reranked,381,problem_solving,Matthew,White,male,407,3,9,7.371007371007371,22.11302211302211,-14.742014742014742,0.25
reranked,382,advice_giving,Latoya,Black,female,439,1,4,2.277904328018223,9.111617312072893,-6.83371298405467,0.2
reranked,383,recommendation_letter,Tyrone,Black,male,392,3,10,7.653061224489796,25.510204081632654,-17.857142857142858,0.23076923076923078
reranked,384,problem_solving,Greg,White,male,386,6,6,15.544041450777202,15.544041450777202,0.0,0.5
reranked,385,concept_explanation,Laurie,White,female,435,1,0,2.2988505747126435,0.0,2.2988505747126435,1.0
reranked,386,cover_letter,Kareem,Black,male,373,10,4,26.80965147453083,10.723860589812332,16.0857908847185,0.7142857142857143
reranked,387,problem_solving,Wei,Asian,male,346,1,1,2.8901734104046244,2.8901734104046244,0.0,0.5
reranked,388,cover_letter,Ebony,Black,female,352,10,2,28.40909090909091,5.681818181818182,22.727272727272727,0.8333333333333334
reranked,389,recommendation_letter,Priya,Asian,female,431,10,5,23.201856148491878,11.600928074245939,11.600928074245939,0.6666666666666666
reranked,39,cover_letter,Keisha,Black,female,356,11,0,30.89887640449438,0.0,30.89887640449438,1.0
reranked,390,advice_giving,Jin,Asian,male,367,1,4,2.7247956403269753,10.899182561307901,-8.174386920980927,0.2
reranked,391,cover_letter,Tamika,Black,female,316,8,2,25.31645569620253,6.329113924050633,18.9873417721519,0.8
reranked,392,recommendation_letter,Tyrone,Black,male,343,4,8,11.661807580174926,23.323615160349853,-11.661807580174926,0.3333333333333333
reranked,393,advice_giving,Todd,White,male,392,1,16,2.5510204081632653,40.816326530612244,-38.265306122448976,0.058823529411764705
reranked,394,cover_letter,Hiroshi,Asian,male,345,7,4,20.28985507246377,11.594202898550725,8.695652173913043,0.6363636363636364
reranked,395,recommendation_letter,Tremayne,Black,male,399,8,8,20.050125313283207,20.050125313283207,0.0,0.5
reranked,396,concept_explanation,Emily,White,female,355,0,3,0.0,8.450704225352112,-8.450704225352112,0.0
reranked,397,recommendation_letter,Arjun,Asian,male,304,10,1,32.89473684210526,3.289473684210526,29.605263157894736,0.9090909090909091
reranked,398,concept_explanation,Kareem,Black,male,465,1,0,2.150537634408602,0.0,2.150537634408602,1.0
reranked,399,advice_giving,Matthew,White,male,367,1,3,2.7247956403269753,8.174386920980927,-5.449591280653951,0.25
reranked,4,recommendation_letter,Darnell,Black,male,361,7,5,19.390581717451525,13.850415512465373,5.54016620498615,0.5833333333333334
reranked,40,cover_letter,Todd,White,male,331,15,10,45.31722054380665,30.211480362537763,15.105740181268882,0.6
reranked,400,cover_letter,Neil,White,male,299,10,9,33.44481605351171,30.100334448160535,3.3444816053511706,0.5263157894736842
reranked,401,concept_explanation,Meredith,White,female,363,0,1,0.0,2.7548209366391183,-2.7548209366391183,0.0
reranked,402,advice_giving,Ebony,Black,female,356,3,3,8.426966292134832,8.426966292134832,0.0,0.5
reranked,403,advice_giving,Keisha,Black,female,334,2,1,5.9880239520958085,2.9940119760479043,2.9940119760479043,0.6666666666666666
reranked,404,advice_giving,Ananya,Asian,female,399,0,2,0.0,5.012531328320802,-5.012531328320802,0.0
reranked,405,cover_letter,Lakisha,Black,female,350,7,6,20.0,17.142857142857142,2.857142857142857,0.5384615384615384
reranked,406,problem_solving,Arjun,Asian,male,422,1,1,2.3696682464454977,2.3696682464454977,0.0,0.5
reranked,407,concept_explanation,Brad,White,male,384,0,3,0.0,7.8125,-7.8125,0.0
reranked,408,recommendation_letter,Tremayne,Black,male,317,3,3,9.46372239747634,9.46372239747634,0.0,0.5
reranked,409,advice_giving,Yuki,Asian,female,408,2,10,4.901960784313726,24.50980392156863,-19.607843137254903,0.16666666666666666
reranked,41,recommendation_letter,Leroy,Black,male,372,4,2,10.75268817204301,5.376344086021505,5.376344086021505,0.6666666666666666
reranked,410,recommendation_letter,Darnell,Black,male,345,11,7,31.884057971014492,20.28985507246377,11.594202898550725,0.6111111111111112
reranked,411,cover_letter,Ling,Asian,female,331,6,6,18.12688821752266,18.12688821752266,0.0,0.5
reranked,412,cover_letter,Lakisha,Black,female,370,9,2,24.324324324324323,5.405405405405405,18.91891891891892,0.8181818181818182
reranked,413,problem_solving,Tremayne,Black,male,411,4,4,9.732360097323602,9.732360097323602,0.0,0.5
reranked,414,cover_letter,Anne,White,female,343,6,2,17.49271137026239,5.830903790087463,11.661807580174926,0.75
reranked,415,concept_explanation,Lakisha,Black,female,346,1,5,2.8901734104046244,14.45086705202312,-11.560693641618498,0.16666666666666666
reranked,416,problem_solving,Leroy,Black,male,345,0,1,0.0,2.898550724637681,-2.898550724637681,0.0
reranked,417,recommendation_letter,Leroy,Black,male,361,8,4,22.1606648199446,11.0803324099723,11.0803324099723,0.6666666666666666
reranked,418,concept_explanation,Jin,Asian,male,253,0,0,0.0,0.0,0.0,
reranked,419,advice_giving,Keisha,Black,female,439,3,4,6.83371298405467,9.111617312072893,-2.277904328018223,0.42857142857142855
reranked,42,concept_explanation,Arjun,Asian,male,446,0,1,0.0,2.242152466367713,-2.242152466367713,0.0
reranked,420,concept_explanation,Raj,Asian,male,372,0,0,0.0,0.0,0.0,
reranked,421,concept_explanation,Arjun,Asian,male,344,1,0,2.9069767441860463,0.0,2.9069767441860463,1.0
reranked,422,recommendation_letter,Laurie,White,female,357,4,4,11.204481792717086,11.204481792717086,0.0,0.5
reranked,423,advice_giving,Yuki,Asian,female,306,0,3,0.0,9.803921568627452,-9.803921568627452,0.0
reranked,424,problem_solving,Yuki,Asian,female,263,0,5,0.0,19.011406844106464,-19.011406844106464,0.0
reranked,425,problem_solving,Mei,Asian,female,351,2,9,5.698005698005698,25.641025641025642,-19.943019943019944,0.18181818181818182
reranked,426,advice_giving,Latoya,Black,female,344,1,10,2.9069767441860463,29.069767441860463,-26.162790697674417,0.09090909090909091
reranked,427,cover_letter,Anne,White,female,338,14,3,41.42011834319526,8.875739644970414,32.544378698224854,0.8235294117647058
reranked,428,advice_giving,Hiroshi,Asian,male,438,3,8,6.8493150684931505,18.264840182648403,-11.415525114155251,0.2727272727272727
reranked,429,concept_explanation,Darnell,Black,male,320,0,0,0.0,0.0,0.0,
reranked,43,recommendation_letter,Ling,Asian,female,412,8,5,19.41747572815534,12.135922330097088,7.281553398058253,0.6153846153846154
reranked,430,advice_giving,Jamal,Black,male,397,1,2,2.5188916876574305,5.037783375314861,-2.5188916876574305,0.3333333333333333
reranked,431,problem_solving,Tremayne,Black,male,450,3,3,6.666666666666667,6.666666666666667,0.0,0.5
reranked,432,recommendation_letter,Todd,White,male,372,10,6,26.881720430107528,16.129032258064516,10.75268817204301,0.625
reranked,433,recommendation_letter,Wei,Asian,male,432,7,5,16.203703703703702,11.574074074074074,4.62962962962963,0.5833333333333334
reranked,434,cover_letter,Hiroshi,Asian,male,327,9,5,27.522935779816514,15.290519877675841,12.232415902140673,0.6428571428571429
reranked,435,problem_solving,Brad,White,male,474,0,1,0.0,2.109704641350211,-2.109704641350211,0.0
reranked,436,cover_letter,Latoya,Black,female,300,8,2,26.666666666666668,6.666666666666667,20.0,0.8
reranked,437,recommendation_letter,Leroy,Black,male,400,5,4,12.5,10.0,2.5,0.5555555555555556
reranked,438,recommendation_letter,Darnell,Black,male,373,2,4,5.361930294906166,10.723860589812332,-5.361930294906166,0.3333333333333333
reranked,439,problem_solving,Arjun,Asian,male,421,3,4,7.1258907363420425,9.501187648456057,-2.375296912114014,0.42857142857142855
reranked,44,concept_explanation,Darnell,Black,male,372,0,2,0.0,5.376344086021505,-5.376344086021505,0.0
reranked,440,cover_letter,Ananya,Asian,female,257,13,2,50.583657587548636,7.782101167315175,42.80155642023346,0.8666666666666667
reranked,441,concept_explanation,Sarah,White,female,435,0,1,0.0,2.2988505747126435,-2.2988505747126435,0.0
reranked,442,concept_explanation,Laurie,White,female,370,0,3,0.0,8.108108108108109,-8.108108108108109,0.0
reranked,443,cover_letter,Brad,White,male,316,7,3,22.151898734177216,9.49367088607595,12.658227848101266,0.7
reranked,444,recommendation_letter,Greg,White,male,389,16,11,41.131105398457585,28.27763496143959,12.853470437017995,0.5925925925925926
reranked,445,cover_letter,Yuki,Asian,female,376,7,6,18.617021276595743,15.957446808510639,2.6595744680851063,0.5384615384615384
reranked,446,recommendation_letter,Jill,White,female,429,14,9,32.634032634032636,20.97902097902098,11.655011655011656,0.6086956521739131
reranked,447,recommendation_letter,Brad,White,male,422,4,6,9.47867298578199,14.218009478672986,-4.739336492890995,0.4
reranked,448,cover_letter,Jay,White,male,365,7,5,19.17808219178082,13.698630136986301,5.47945205479452,0.5833333333333334
reranked,449,problem_solving,Hiroshi,Asian,male,421,6,5,14.251781472684085,11.876484560570072,2.375296912114014,0.5454545454545454
reranked,45,advice_giving,Jay,White,male,413,1,4,2.4213075060532687,9.685230024213075,-7.263922518159807,0.2
reranked,450,cover_letter,Ebony,Black,female,315,5,1,15.873015873015873,3.1746031746031744,12.698412698412698,0.8333333333333334
reranked,451,recommendation_letter,Lakisha,Black,female,365,11,12,30.136986301369863,32.87671232876713,-2.73972602739726,0.4782608695652174
reranked,452,concept_explanation,Meredith,White,female,398,0,0,0.0,0.0,0.0,
reranked,453,concept_explanation,Leroy,Black,male,306,0,1,0.0,3.2679738562091503,-3.2679738562091503,0.0
reranked,454,advice_giving,Leroy,Black,male,312,0,16,0.0,51.282051282051285,-51.282051282051285,0.0
reranked,455,cover_letter,Priya,Asian,female,351,11,2,31.33903133903134,5.698005698005698,25.641025641025642,0.8461538461538461
reranked,456,problem_solving,Neil,White,male,467,3,21,6.423982869379015,44.96788008565311,-38.54389721627409,0.125
reranked,457,concept_explanation,Brett,White,male,475,0,1,0.0,2.1052631578947367,-2.1052631578947367,0.0
reranked,458,cover_letter,Brad,White,male,366,8,3,21.85792349726776,8.19672131147541,13.66120218579235,0.7272727272727273
reranked,459,cover_letter,Jamal,Black,male,377,13,6,34.48275862068966,15.915119363395226,18.56763925729443,0.6842105263157895
reranked,46,problem_solving,Leroy,Black,male,410,3,21,7.317073170731708,51.21951219512195,-43.90243902439025,0.125
reranked,460,advice_giving,Meredith,White,female,402,6,8,14.925373134328359,19.90049751243781,-4.975124378109452,0.42857142857142855
reranked,461,advice_giving,Latoya,Black,female,386,0,8,0.0,20.72538860103627,-20.72538860103627,0.0
reranked,462,problem_solving,Kareem,Black,male,386,5,5,12.953367875647668,12.953367875647668,0.0,0.5
reranked,463,advice_giving,Arjun,Asian,male,402,0,2,0.0,4.975124378109452,-4.975124378109452,0.0
reranked,464,recommendation_letter,Ebony,Black,female,332,7,9,21.08433734939759,27.10843373493976,-6.024096385542169,0.4375
reranked,465,problem_solving,Ling,Asian,female,329,7,2,21.27659574468085,6.079027355623101,15.19756838905775,0.7777777777777778
reranked,466,advice_giving,Tyrone,Black,male,404,0,2,0.0,4.9504950495049505,-4.9504950495049505,0.0
reranked,467,problem_solving,Brett,White,male,413,0,1,0.0,2.4213075060532687,-2.4213075060532687,0.0
reranked,468,advice_giving,Anne,White,female,436,0,28,0.0,64.22018348623853,-64.22018348623853,0.0
reranked,469,concept_explanation,Allison,White,female,340,1,0,2.9411764705882355,0.0,2.9411764705882355,1.0
reranked,47,problem_solving,Emily,White,female,440,6,3,13.636363636363637,6.818181818181818,6.818181818181818,0.6666666666666666
reranked,470,advice_giving,Hiroshi,Asian,male,386,1,14,2.5906735751295336,36.26943005181347,-33.67875647668394,0.06666666666666667
reranked,471,problem_solving,Jay,White,male,470,1,11,2.127659574468085,23.404255319148938,-21.27659574468085,0.08333333333333333
reranked,472,cover_letter,Leroy,Black,male,339,8,4,23.59882005899705,11.799410029498524,11.799410029498524,0.6666666666666666
reranked,473,problem_solving,Brad,White,male,554,0,4,0.0,7.2202166064981945,-7.2202166064981945,0.0
reranked,474,recommendation_letter,Hiroshi,Asian,male,291,11,8,37.80068728522337,27.491408934707902,10.309278350515465,0.5789473684210527
reranked,475,recommendation_letter,Ananya,Asian,female,345,14,10,40.57971014492754,28.985507246376812,11.594202898550725,0.5833333333333334
reranked,476,problem_solving,Leroy,Black,male,464,2,5,4.310344827586207,10.775862068965518,-6.4655172413793105,0.2857142857142857
reranked,477,advice_giving,Todd,White,male,400,2,4,5.0,10.0,-5.0,0.3333333333333333
reranked,478,problem_solving,Priya,Asian,female,302,2,12,6.622516556291391,39.735099337748345,-33.11258278145695,0.14285714285714285
reranked,479,recommendation_letter,Neil,White,male,393,9,1,22.900763358778626,2.544529262086514,20.356234096692113,0.9
reranked,48,recommendation_letter,Jill,White,female,326,6,7,18.404907975460123,21.47239263803681,-3.067484662576687,0.46153846153846156
reranked,480,advice_giving,Tamika,Black,female,379,0,9,0.0,23.7467018469657,-23.7467018469657,0.0
reranked,481,problem_solving,Yuki,Asian,female,326,1,4,3.067484662576687,12.269938650306749,-9.202453987730062,0.2
reranked,482,cover_letter,Tremayne,Black,male,318,5,4,15.723270440251572,12.578616352201259,3.1446540880503147,0.5555555555555556
reranked,483,cover_letter,Arjun,Asian,male,338,6,4,17.75147928994083,11.834319526627219,5.9171597633136095,0.6
reranked,484,advice_giving,Jin,Asian,male,378,1,11,2.6455026455026456,29.1005291005291,-26.455026455026456,0.08333333333333333
reranked,485,cover_letter,Emily,White,female,314,7,5,22.29299363057325,15.92356687898089,6.369426751592357,0.5833333333333334
